Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,Holiday,Day_Friday,Day_Monday,Day_Saturday,Day_Sunday,Day_Thursday,Day_Tuesday,Day_Wednesday,EnergyConsumption
0.8759214586776749,-1.227816464961096,-0.030403437431371153,1.5428582425697581,1,0,-1.1996822691504705,0,False,False,False,False,True,False,False,82.28439185280472
-1.5371651464927283,0.5578179733293106,-1.6081546095804782,0.4954324159779331,0,1,-1.6885590430579889,0,False,False,True,False,False,False,False,59.847392688307885
0.8227267477263278,-0.2888384504884672,1.305899910824834,-0.20285146841661691,1,0,-1.5959975952302172,1,False,False,False,False,False,True,False,82.50403686398842
0.861628164075793,-1.5268545471359851,-1.1961593402018684,1.5428582425697581,1,0,-0.7969606499892441,1,False,True,False,False,False,False,False,82.78244589126273
-0.3184235967411332,1.021726398112392,1.2150550244757472,0.8445743581752081,0,0,0.6781413198298812,1,False,False,False,False,False,True,False,74.67411328167944
1.7393488302092432,0.9331383093713574,1.4712832544526175,-1.5994192372057168,1,0,1.2257837636885687,0,False,False,False,False,True,False,False,86.88913818269737
-0.16246323528002393,-0.3663028196352089,0.5372567472721069,0.8445743581752081,1,0,-1.5427070959318394,1,False,False,True,False,False,False,False,78.54242641942929
-1.0873975752453824,0.38029806506241964,1.5919231296581802,-0.20285146841661691,1,1,0.5816959212514937,1,False,True,False,False,False,False,False,77.22845715853467
-0.5169448802940607,0.8193114989402636,0.05937412062003756,0.8445743581752081,1,0,-0.785007129105175,1,False,False,True,False,False,False,False,73.73515145603137
0.7639368854698222,-0.26713335325472065,-0.705822372589395,1.193716300372483,1,0,0.21325882363009918,1,False,False,True,False,False,False,False,91.84340824868656
-0.4964580794204584,0.8756974393896003,-0.028349438808950203,-0.9011353528111669,0,0,1.0670995697558145,0,False,False,False,False,True,False,False,73.35070513237227
-1.5750129895898086,-0.5257896631216307,-1.33838474787015,1.193716300372483,0,1,0.6127390831223558,1,False,True,False,False,False,False,False,66.20209750906106
-0.6428779994129794,-1.4454229435367398,-1.0981156590582943,0.4954324159779331,0,1,0.05971250958556304,1,True,False,False,False,False,False,False,77.85177634998958
1.7655233783064668,0.6813224209594257,0.05793161528617078,-0.9011353528111669,1,0,0.11121006728507837,0,False,True,False,False,False,False,False,90.98147610427824
-0.7416783127994712,-1.7660924587165094,-1.1703878932609268,0.8445743581752081,1,1,-0.1993096433896013,1,False,True,False,False,False,False,False,81.91707933111346
-0.12839937531692708,0.4281815581553917,0.575809117808552,0.4954324159779331,0,1,0.7398398648932665,1,False,False,False,False,False,True,False,70.22461753933254
0.8360826866670601,-1.072994011626165,-1.6479199246655398,0.4954324159779331,0,1,0.8056025616826674,0,False,False,True,False,False,False,False,88.73376918202806
1.5711061639687571,0.4055410198658665,-0.9226171675865148,-0.9011353528111669,0,0,-0.9689294285535947,1,False,False,False,False,True,False,False,76.55502512631448
-1.1384511898611662,0.016821759959224185,0.05125164398374768,-0.20285146841661691,0,0,-0.604777168780385,0,False,False,False,False,False,True,False,62.05505493579667
-1.007893498808721,0.2288414815275096,1.4537093021746297,0.4954324159779331,0,0,-1.1188864608707911,0,True,False,False,False,False,False,False,62.00189386466329
-1.2898392109473436,-1.3835404443296975,1.239151304807017,1.5428582425697581,1,1,-0.1840574374822465,1,False,False,False,False,False,True,False,80.45212742101157
-1.0210843808157424,-0.1828020943942128,-0.6051600376815637,0.14629047378065807,0,0,-0.3269436979197689,0,False,True,False,False,False,False,False,64.71822006448231
1.7545315151465573,1.338093888951226,1.2650432712508561,1.193716300372483,1,0,-1.1661642356556647,1,True,False,False,False,False,False,False,91.87196450897233
-0.8871906663785488,-0.019613545141171942,1.397109897947072,0.4954324159779331,0,1,-1.6651273470414338,0,False,False,True,False,False,False,False,69.69226303092958
-1.3689257902453065,0.8585640400459075,1.3763389237293322,0.8445743581752081,0,0,1.1296483160304656,0,False,False,False,False,False,True,False,63.85097612559908
0.014521986504037156,-0.21244724245519567,-0.22730469873922204,-1.250277295008442,0,0,-1.482309826193291,1,False,False,False,False,True,False,False,68.80528577996184
-0.14841064017123842,-0.981378831019764,0.657022672833184,-0.551993410613892,0,0,0.7091310528399146,1,False,False,False,False,True,False,False,76.30130928798148
0.8333392518187442,-1.3755258315070094,-1.08382329015271,-0.9011353528111669,0,1,0.2895530841899941,0,False,False,True,False,False,False,False,84.03868416047865
0.43288272437166314,-0.5430417545884828,-1.6004730365568445,-1.250277295008442,0,0,-0.04039313145250954,0,False,True,False,False,False,False,False,77.67379217139589
0.4333295183998682,-0.38888632546553603,-1.39191285853938,0.8445743581752081,0,0,-1.553355159639423,1,False,False,False,True,False,False,False,78.9122501589774
-1.2274323991823473,-0.23983345320765706,0.16115104340579764,1.5428582425697581,0,0,0.6432606297304867,1,False,False,False,False,False,True,False,64.04242487840129
0.14132566098945745,0.7642466035456025,-0.5178947045216226,-1.5994192372057168,0,0,1.4431355103120425,0,False,False,False,False,False,True,False,78.18728130362722
-1.332620605312983,0.4950245437934735,0.10269591623245304,0.8445743581752081,0,1,0.2350292971129175,0,False,False,False,False,False,True,False,63.39384819262403
-1.217370832652742,-0.3967903048818654,0.5567010180245644,1.193716300372483,1,0,-0.853033145431889,0,False,False,False,True,False,False,False,76.1061781008304
-0.1693713275689541,0.3744018478848734,0.456447473516889,1.5428582425697581,0,0,1.094037416423136,1,False,True,False,False,False,False,False,60.14423797781192
-0.24380872053752464,-0.9874373172949972,1.2049036121137662,0.4954324159779331,1,0,-0.4779085097413286,0,False,False,False,False,True,False,False,80.19264551142784
0.8304185385655328,0.6437456652766486,-1.2382196606108617,0.8445743581752081,1,1,1.428771981615239,1,False,False,False,False,False,False,True,86.22364506793032
-1.4975891496186586,0.3653968689511093,1.1672555638402144,-0.20285146841661691,0,1,-0.6677738330594969,0,True,False,False,False,False,False,False,53.26327834004948
-0.7738393022939828,-0.16963281712922382,-1.2697956649296598,0.4954324159779331,0,0,0.5982662169591563,1,False,True,False,False,False,False,False,64.963183670906
-1.1741031520124041,1.2615480960975782,-1.2469045289282306,1.193716300372483,0,1,0.5010613455793198,0,False,False,False,False,False,True,False,66.43892064888173
0.03486422044609459,1.6766551429494663,1.3794128850731413,1.193716300372483,0,0,-0.08476913058043321,0,True,False,False,False,False,False,False,75.91390632236421
0.28584198222815566,-1.350989564882534,1.2133467850938728,0.8445743581752081,1,0,1.228977164260979,1,False,False,False,False,False,False,True,84.1914674081221
0.49518149492661784,-0.2465909363714317,1.2194803811741515,0.14629047378065807,1,0,0.26759029634313747,1,False,False,False,True,False,False,False,75.25176382432235
-1.0022353522965375,0.47323950353416344,-1.605571767248733,0.8445743581752081,0,1,-1.3502084480203398,1,False,False,False,False,False,True,False,75.0144709786204
-0.2843482312475329,-0.42224445214313,-1.0456253703529916,0.4954324159779331,0,0,0.38183320221216244,0,False,False,False,True,False,False,False,69.36574478049252
-0.1107007994153604,-0.2647792705469837,-0.6562408142570447,-1.5994192372057168,0,1,0.8926617112614376,1,False,False,True,False,False,False,False,78.04604233404717
-1.4640927769203798,0.7980091765003688,0.9436599457392119,0.8445743581752081,0,0,0.7525425039955058,1,False,False,False,False,True,False,False,67.48478775030759
0.2541775039205026,0.9303081299122077,-1.5600918122907166,1.193716300372483,1,0,1.33663988512296,0,False,False,False,True,False,False,False,78.25428789721424
-0.9511254574802109,-0.5561592577644047,0.6550640243336321,-0.20285146841661691,1,1,0.49455203998581115,0,False,False,False,False,False,True,False,74.84338094009375
-1.6310497398247257,0.8880297974717749,-1.2133128828501194,1.193716300372483,1,0,0.6789989332215753,0,False,True,False,False,False,False,False,64.64191192860432
1.644641111675129,-0.3384528343650799,-0.2860440076127161,0.8445743581752081,1,1,-0.8438440804863616,0,True,False,False,False,False,False,False,89.08843429796624
-1.4937505921890628,-0.7084668819489092,1.4122473907024697,-1.5994192372057168,1,1,-0.3703310876944667,0,False,True,False,False,False,False,False,73.15432864841176
0.8191968233586613,0.3758765305006823,-0.5261467019522281,0.8445743581752081,0,1,-1.4965470565197738,0,False,False,False,False,False,False,True,72.1170986136019
0.015614184970607686,0.3171038321767268,0.7338726728760303,0.8445743581752081,1,1,-1.7239503587181373,1,False,False,False,True,False,False,False,76.72156432900981
-1.4304413885925273,0.09277322709560508,0.4145344436969387,0.8445743581752081,0,1,0.1894265514701951,1,False,False,True,False,False,False,False,65.97246106658439
0.09080356639124881,-0.2721247338323521,0.3529992460590155,-0.551993410613892,0,0,-1.708836776321752,1,False,False,False,False,True,False,False,61.53670969150112
-0.22566116496911756,0.23612784353052393,-1.3787088797460305,1.193716300372483,0,0,-1.5805541723589205,1,True,False,False,False,False,False,False,77.38447783546265
0.17568326134076173,1.1657531018663099,-0.3183544943334774,0.8445743581752081,1,0,0.9153086567562793,1,False,False,False,False,True,False,False,76.07661992033586
1.5405218109726835,-1.7041265437253281,-1.5784114214389913,-1.250277295008442,0,0,1.4052444291370048,1,False,False,False,True,False,False,False,74.8678736943382
1.752282680408463,-0.3488288590437832,0.623435661604506,-0.20285146841661691,0,1,-0.13494543370393114,1,True,False,False,False,False,False,False,86.28935401350225
0.5788024507834354,-0.9003569764171006,-0.4815120519442362,0.4954324159779331,0,0,1.3809381252621058,0,False,False,False,True,False,False,False,83.87525695191415
-0.5081144770028974,-1.2755090132347577,0.7362052013676113,1.193716300372483,0,0,1.6176645992588432,1,False,False,False,False,False,False,True,83.45804939133072
-0.20824211140102947,0.8971305588752321,1.6745537761434213,1.193716300372483,1,1,0.6125757675471666,0,False,False,False,True,False,False,False,81.99682840223484
0.9780285308518878,-0.6515016677053076,-0.5018383666951933,1.193716300372483,1,0,-0.9482593515302785,1,False,False,False,False,False,False,True,86.64692164178189
0.4602051219717627,-0.5506576448399231,-0.40144786021154205,-0.551993410613892,1,1,-0.6199450129843997,1,False,True,False,False,False,False,False,75.98238074965289
-1.4114668967246553,1.4939222388864994,-1.112017033469523,1.5428582425697581,0,0,-0.7499187316001742,0,True,False,False,False,False,False,False,70.71436235851863
0.5409527782664091,1.557464409898332,-0.3828094935462071,1.193716300372483,0,0,1.2356614207000813,0,False,True,False,False,False,False,False,81.7455295095431
1.659054194005079,-1.338377566969235,-0.2795612931410841,0.14629047378065807,1,1,-0.364771812170647,1,False,False,False,True,False,False,False,85.18255250346287
-0.9213789948832293,1.0560214662727796,-1.1549899163196224,1.5428582425697581,1,0,1.1340714060701484,1,False,False,False,False,False,False,True,75.29040593436996
-0.3720029859355587,0.9724830209990559,-1.0644414522157266,1.5428582425697581,1,1,-0.9855912884079185,0,False,False,False,False,True,False,False,85.18197378804605
-1.465517607702443,-0.7276636751628518,0.2548229536855396,1.5428582425697581,1,1,1.43052231027479,0,True,False,False,False,False,False,False,72.76703721222391
1.1474381299773238,1.09283013555447,-0.27893948104157085,0.14629047378065807,0,1,0.7156699670888901,0,False,True,False,False,False,False,False,81.81977544986103
-0.7360655959296238,1.0240832237053321,-0.4703202573673055,0.4954324159779331,1,1,-0.4968950565785161,1,False,False,False,True,False,False,False,78.64588465860416
-1.1786727999520918,1.6460838117354037,-0.839324553670074,-1.5994192372057168,0,1,1.6844749927490743,0,False,False,True,False,False,False,False,66.95161483968974
-1.1817165421246365,0.596697807504126,1.348190428183593,-0.20285146841661691,0,0,-1.082168826670661,0,False,False,False,False,False,True,False,71.17906441062561
-0.7767388155400979,1.5484820908356483,-0.9495589817818637,-1.250277295008442,0,0,1.1528011879775737,0,False,True,False,False,False,False,False,63.861910204942966
-1.7321532274526472,1.011572589732248,-0.1463471190883933,0.14629047378065807,1,1,-1.1955545327644204,1,True,False,False,False,False,False,False,61.130942848363965
0.883650362925374,-0.8081259210276942,-1.283549167399479,-0.9011353528111669,0,1,-0.7231311082214608,1,False,False,False,False,False,True,False,79.72428614261031
1.2541735536263763,0.5367740710235452,0.04192382356828609,-0.20285146841661691,0,1,-0.6090516621879212,1,False,False,False,True,False,False,False,81.89398685671573
1.507706568224079,-0.846910844931536,-0.7148687024706158,-1.250277295008442,0,1,0.6898292771239336,0,False,False,True,False,False,False,False,85.36040306812063
-0.6914564774316886,0.2913195446471549,0.38415070215549496,1.193716300372483,1,0,1.478120677621966,1,False,False,False,False,False,False,True,77.77646909816677
-0.0848980884184092,-0.8660331738360839,1.3767718365085435,-0.9011353528111669,1,1,0.9266176778714659,0,False,True,False,False,False,False,False,87.74800460069132
0.8538837080225153,-1.452064042610612,-0.9113063411966152,0.14629047378065807,0,0,-0.10676100193501825,1,False,False,False,True,False,False,False,72.3960115782119
0.5376064183292324,1.2651399857601167,-0.6924279358683673,-0.551993410613892,0,0,-0.263181692806983,0,False,False,False,False,False,True,False,69.56901196476844
-0.8132269902921577,0.21909754103638476,-1.6019365626129187,0.4954324159779331,0,0,0.667329678449445,1,False,False,False,False,False,True,False,73.2522162580531
-0.3841791459657383,0.4697397571575088,1.343803837029767,1.5428582425697581,0,0,-1.3798597828817698,1,False,False,False,False,False,True,False,75.81440197116459
1.4355427489752577,-0.7411621462536936,-0.9650720052921318,1.193716300372483,0,0,-0.8875792720681598,0,False,False,False,False,False,True,False,86.53486772687651
0.8204732634528521,1.546984585943393,-0.9034170316486199,1.193716300372483,0,1,0.8097143062542423,1,False,True,False,False,False,False,False,81.19093782580337
-1.4881564204032873,-1.7489626158459806,0.8185334114266165,-0.20285146841661691,1,0,-0.7209826124400427,0,False,False,False,False,False,False,True,76.93645309620132
-1.029559007844867,1.429696193731835,-1.0256906430277954,-1.250277295008442,0,0,-1.117479302920654,0,False,False,False,True,False,False,False,64.5953373760119
1.3758604888463468,-0.6760991812440084,0.34688742858508964,1.5428582425697581,0,1,-1.0594981281817872,0,False,False,True,False,False,False,False,81.1090189124048
-0.30153275583673955,0.3016711734531031,-1.0821223293988231,-0.551993410613892,1,1,1.465659109270363,1,False,False,False,True,False,False,False,70.25774284987176
-1.035791822753032,-1.417693227545576,0.8152917399466955,-1.5994192372057168,1,1,-0.04026762785984633,0,False,False,False,False,False,True,False,65.98142190071894
-0.5335035785222051,-1.6689372849033515,1.1895509079278384,-0.20285146841661691,1,1,-1.265926765514871,1,False,False,False,False,True,False,False,76.19515389291618
-0.3033179277323159,-1.0769789041856075,0.4741557997890794,-1.250277295008442,0,0,-0.38382749688008055,1,False,False,False,False,True,False,False,72.16382017990225
0.9066765287262362,-1.275124221673999,-1.4811789930464305,-0.551993410613892,0,0,0.2823023310173568,0,False,True,False,False,False,False,False,74.11809532316923
-1.2877004235168554,-0.9921426024756212,0.06226048724353343,-0.9011353528111669,1,0,-0.6436266132202969,0,False,False,True,False,False,False,False,73.92814359788368
1.2577223079058812,-1.2614233844444753,-1.3986491205398655,-0.551993410613892,1,0,0.8800058678183955,0,False,False,False,False,False,False,True,80.51166202577497
-0.41755362916487215,1.6397486413990605,-1.2546219393391653,-0.9011353528111669,0,1,1.0391433680203486,0,True,False,False,False,False,False,False,68.56408772167514
-0.07520770085312731,0.09704230241332264,-1.4736325744330512,-0.20285146841661691,0,1,0.3144920134614049,0,True,False,False,False,False,False,False,71.4275936133967
-1.2980351988948766,0.7875956328010933,1.4741058170556411,-1.5994192372057168,1,0,1.0603243060328844,0,False,False,False,False,True,False,False,64.0769676381083
-0.7970754634350122,-1.1152277814602392,-0.9383222546793528,-1.250277295008442,0,1,-0.8434660592281903,0,False,False,False,False,False,True,False,57.48444204410177
1.5787206005303944,1.2928359438646801,0.7789227504466775,1.5428582425697581,0,0,-1.570983842944571,0,False,False,False,False,False,False,True,82.59776720138095
-0.08410397543286455,-0.2484996927035969,-0.8580078275705583,-0.9011353528111669,0,0,1.2618473381472743,1,False,False,False,False,True,False,False,77.51805130415416
-1.2194830501578906,-1.4257979410074186,-0.41056801199601395,0.8445743581752081,0,0,-0.4099704468888136,0,False,False,False,False,False,True,False,71.01713960978869
0.1902511643539914,0.3382844722186989,-0.6915224987429521,-1.5994192372057168,0,0,-0.5704702064252153,1,False,False,True,False,False,False,False,64.69791035517181
0.4319151955646833,0.12168542764690672,0.5518890418345159,1.5428582425697581,1,0,-0.5192312475856149,0,False,True,False,False,False,False,False,76.30888108689255
1.237286160437262,-0.10468676567832576,1.1958205102524075,-1.5994192372057168,0,1,1.6264053080883925,1,True,False,False,False,False,False,False,80.0038474890762
-0.24558454474495098,-0.6702401841330526,-1.0586241959315674,-0.551993410613892,0,0,0.9445076148467756,1,True,False,False,False,False,False,False,72.10407562222572
1.6219203099930606,0.0025579253297902172,-0.34687071632038313,0.4954324159779331,1,0,1.4776093829189156,1,False,False,False,False,True,False,False,93.78946764246312
-1.0669003147806684,0.04553457328134152,0.0696905181843515,0.8445743581752081,1,1,1.5248644536508602,0,False,False,False,False,False,False,True,78.13896312348292
0.06484610096717314,-0.6801557181266873,0.06966826454277393,-0.551993410613892,1,1,-1.3955749681911709,0,False,False,False,False,False,False,True,87.32448956439137
-0.34071863600234453,0.298911333242346,0.2366869828548141,-0.551993410613892,0,0,-0.015898354258753956,1,False,False,False,True,False,False,False,74.17904403679803
-0.7737315767947807,-1.3291613179798725,0.7315827959452429,-1.5994192372057168,0,1,0.32184688548318097,0,False,False,False,False,True,False,False,69.91514117978062
0.37344186526025464,0.2516629067665365,-0.020068599795440054,1.193716300372483,1,1,-0.43160108808003417,1,False,False,False,False,True,False,False,91.59435479545417
-1.4760726085777742,-1.2900192573187628,-0.7131838121360325,0.14629047378065807,0,0,1.283150049258353,1,False,False,False,False,True,False,False,76.13895450681913
-0.010773392876080708,-1.1406673618072685,0.37358972762450143,1.5428582425697581,1,1,0.5563960654097476,0,False,True,False,False,False,False,False,70.97691337938971
-0.08510396861656623,0.0867315114911549,0.09861841690818657,-0.20285146841661691,1,1,1.275701464862715,0,False,True,False,False,False,False,False,79.4339400188436
0.8379777288353758,-1.0843089375289467,-1.546723169061549,-0.551993410613892,0,1,1.4440231144193483,0,False,False,False,False,False,True,False,77.65217034892018
-0.7220994682146958,-1.336353589242633,-1.4502495000866809,-0.551993410613892,1,1,-0.6375504615352348,1,False,False,False,False,True,False,False,74.11609389205148
-0.9914321654534782,-0.5043996028156882,-0.5661379315230183,-0.20285146841661691,0,1,0.4110821278338873,0,True,False,False,False,False,False,False,67.63764065291417
-1.032019496992781,0.2248904018483053,-0.6453733086042643,0.4954324159779331,1,1,1.6503845653525173,1,False,False,False,False,False,False,True,72.59022722499552
1.7064344650146865,-0.9821856983939332,0.5470899402170151,0.4954324159779331,0,1,1.5675502376633077,0,False,False,False,True,False,False,False,85.12072843207085
-0.15968975303507002,-0.6936240755687993,0.30483875702209207,-1.5994192372057168,1,0,0.09047351438629359,0,False,False,False,False,False,False,True,76.92758507734762
1.624029399198713,0.9959197938401868,0.36236878654010296,-1.250277295008442,1,0,1.206194984454893,1,True,False,False,False,False,False,False,82.96293306052968
1.4033278261876592,-0.17756060215842528,0.6479491216932326,-1.5994192372057168,1,1,-1.0078701622484787,1,True,False,False,False,False,False,False,77.22008603312915
-0.20207013014174824,-0.24423347445564578,-0.6543621731502155,-0.551993410613892,0,0,0.6015704121701949,0,False,False,False,True,False,False,False,71.13106167742689
-0.31120714212792855,-0.03672385921590667,0.8609282764877437,-0.9011353528111669,0,1,1.3847263779373267,0,False,False,True,False,False,False,False,69.27222198435854
0.5740275092784508,1.6832358282684579,1.0280710450358377,0.8445743581752081,0,1,-0.1335874030175291,0,False,False,False,True,False,False,False,82.23684827593902
1.53690461864721,0.07822889968004006,0.9534029067640607,0.14629047378065807,1,0,0.03177361646624853,1,False,False,True,False,False,False,False,83.33161598574218
1.0803801590822055,-0.7130071688818242,-1.317236928247266,-0.551993410613892,1,0,0.6982206355652717,1,False,False,False,False,True,False,False,95.0709621683288
-0.0836815499914143,-1.7884434460918044,1.2697492701362219,-1.5994192372057168,1,1,-0.7450372329719185,0,False,False,False,False,False,False,True,79.80025010450828
-0.015020696615849255,-0.576164742393984,0.12687316412184724,-0.20285146841661691,1,0,-0.41716177642221075,0,False,False,False,False,False,True,False,78.73050081593509
-0.8563340512410113,-0.5105591039901262,-0.6344337704779781,-1.250277295008442,1,1,0.006489470840936304,1,False,True,False,False,False,False,False,85.42767734648194
0.3854494317831545,-1.1601295708637966,0.1104253531466254,0.4954324159779331,0,1,-1.0082444425265804,0,False,False,False,False,True,False,False,84.03168982758035
-1.5339239319890798,0.6526429938752746,-1.719353322159755,0.14629047378065807,1,1,1.2842351564168137,0,False,False,False,False,False,True,False,72.89058361910637
0.2584115883840574,-0.3636965006694895,1.7315145773821752,-1.250277295008442,1,1,1.6510873015407497,0,False,False,True,False,False,False,False,75.6149818889058
-1.43443227843413,-1.60726826643172,-0.04603811354191319,0.14629047378065807,0,1,-1.2384486812258269,0,True,False,False,False,False,False,False,71.7896472154404
0.07875881930121448,0.3822225434064845,0.11501422851953157,-0.551993410613892,0,0,-1.2672900076281959,0,False,False,False,False,False,False,True,63.00815765839373
0.3507395357675592,-0.8116908277837738,0.33084841858719805,-0.20285146841661691,1,1,0.12267760924755922,0,False,False,False,False,False,True,False,94.55062457295648
0.967890716394261,0.9329534780544511,0.8730221485966388,-0.9011353528111669,1,0,0.7452397859784194,1,False,False,False,False,False,False,True,83.5768305363592
0.09490408504726748,-1.3812011731615637,1.1198538244970089,-0.20285146841661691,1,1,-1.220623501279918,1,False,True,False,False,False,False,False,84.69317340818874
0.49753460917739073,0.886838420730261,-0.3917615483672001,-0.9011353528111669,0,0,-1.1968646643045218,0,False,False,False,True,False,False,False,78.58613842129708
0.1487049485151151,-0.8431716663616327,0.832121050457118,-0.9011353528111669,1,0,1.5999586450624337,0,False,False,False,False,False,True,False,75.64668454750125
-0.8204050421910246,1.0298030020437414,-1.4346615758699033,0.8445743581752081,0,1,-0.7267652344585316,1,False,False,False,False,False,False,True,73.2068674222959
-0.6603022023322261,0.9908211742522219,-0.05613046290698729,-1.250277295008442,1,0,1.4905467262054097,0,False,False,False,False,False,True,False,74.33393532360886
-0.1944378120092398,-0.9509487725228049,-0.26625269033329635,1.5428582425697581,1,1,0.4589979433408493,1,False,True,False,False,False,False,False,81.30053662729328
-0.42799765129830775,0.43340263111046656,-0.6507892610604935,0.8445743581752081,1,0,0.18538574379499884,0,False,False,False,False,True,False,False,78.22920748795471
0.24375747199601724,1.1793667198283666,-0.5083097045915953,-1.5994192372057168,0,0,-0.10039020647820508,0,False,False,True,False,False,False,False,75.41031586036098
-0.3009329339722611,1.3548851249489753,0.57813351667296,-0.551993410613892,1,1,1.1101766040208942,0,False,False,False,True,False,False,False,71.18623045897634
1.6053971567626928,-1.1858940768949784,1.5585346269258211,-0.9011353528111669,0,1,-0.6252754605575988,1,False,False,False,False,False,True,False,92.8609254933263
0.3473065801747481,-0.7823685975353817,0.40414941919868574,0.8445743581752081,1,1,1.4019758204183075,0,False,False,False,False,True,False,False,82.10276684430163
